SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,-1.2872037153222429,-1.5015726627985988,-1.0048319485482535,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,-1.1642607287850442,-1.5416213212716365,-0.9789318370219691,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.0822987377602449,-0.5353987771365653,-0.883295564904045,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,1.4175419884961302,-1.5266030743442474,-0.48605756819001017,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.467583805074251,-0.011428828780989267,-0.42391053738120005,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
0,-1.0003367467354458,0.3656960385067825,-0.7287994141216178,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0
0,-0.6315077871238494,-0.01643491109011869,-0.5314379169204761,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1
0,-1.2872037153222429,-0.38855369606876056,-0.9901169788821277,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.3765609929837306,-1.1928642537356002,-0.1387225120828367,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
0,-1.2872037153222429,-0.6972621051317592,-0.9941983422827773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,1.2945990019589315,0.5359028370171923,1.4428168363807716,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0
0,-1.2872037153222429,-1.4999039686955558,-1.0048098871244662,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-1.2872037153222429,0.9564137509840877,-0.972335471309568,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-0.2626788275122531,0.5609332485628409,-0.09462172593203397,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0
0,-1.2462227198098432,0.15210319331724806,-0.9499651875892506,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,-0.016792854437855522,0.9447328922627852,0.29705679198760265,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,-0.877393760198247,-1.4932291922833827,-0.9030846620412487,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,1.0487130288845339,0.5776201895932733,1.1165283785666777,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1.6224469660581282,0.4724924611015492,1.5247529643267854,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.1642607287850442,-1.4848857217681666,-0.9815130236050826,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,-0.7544507736610482,1.021492821002774,-0.41971886686161397,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-0.2626788275122531,0.8212495286375857,0.016656095651082448,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1,1.2126370109341322,0.8212495286375857,1.4701730018770176,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,-0.34464081853705225,-1.3513901935247077,-0.7614723827506017,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,-1.2872037153222429,-1.5349465448594635,-1.0052731770239995,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,-1.0003367467354458,0.2956108861789663,-0.7489414940394181,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0.22909311863654203,-1.494897886386426,-0.6856913920412432,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
1,0.3520361051737408,0.979775468426693,0.6856246491532304,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.5979220782481384,0.3423343210641771,0.5504543056084736,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.0487130288845339,-1.3513901935247077,-0.3435187091002968,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0
1,-1.1642607287850442,0.33899693285809035,-0.8931128984893913,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.2872037153222429,-0.9992957377825848,-0.9981914599882777,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,0.7618460602977367,0.8396051637710612,1.0223260989949279,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
0,0.10615013209934325,-0.13324349830314522,-0.12193376858070519,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0.8847890468349355,-1.5065787451077288,-0.5273344920960392,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0.10615013209934325,1.49373325216401,0.6551578229029761,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-0.6315077871238494,-1.3380406407003618,-0.8448425032427898,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.43399809619854,-1.0593687254921413,-0.35179174302053245,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.8438080513225359,0.15043449921420493,0.6126454592648585,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,-1.2462227198098432,0.5125411195745869,-0.9307496874705168,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.1642607287850442,0.5225532841928463,-0.8801628427262491,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
0,1.6224469660581282,0.5092037313685007,1.583701088686438,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-1.2872037153222429,-1.4965665804894692,-1.0047657642768917,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
1,1.4585229840085299,-0.7756907279747911,0.2948285881850858,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
0,-1.1642607287850442,-0.048140099047940275,-0.913938882544598,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,-0.5085648005866507,-1.4965665804894692,-0.8184570403931849,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.7134697781486485,-0.5454109417548246,-0.7351531041723587,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1.130675019909333,0.8095686699162832,1.322383523925928,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0.5159600872233392,0.16211535793550738,0.3374953817897144,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,-1.0822987377602449,-0.1432556629214048,-0.8310320519519431,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,-1.2052417242974438,0.6877540003941268,-0.8936423726602865,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1
0,0.2700741141489416,-0.8207454687569585,-0.35432880675607137,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0,1.4175419884961302,-1.4815483335620803,-0.3907742788526828,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0
0,0.4749790917109396,1.165000513864492,0.918107933023746,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.3520361051737408,-1.516590909725988,-0.6576954452551658,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.8364127646858474,-1.5049100510046853,-0.9150860765815373,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.38562181404945184,0.6360244831997866,-0.1453630006428126,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.335579997471331,0.8195808345345426,1.5319670499052311,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0,0.6389030737605379,-0.026447075708378013,0.32553809009700047,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1,-0.7134697781486485,0.8779851281410558,-0.3958925291713353,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,1.6224469660581282,1.6172166157892096,2.5708836188965303,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,1.6224469660581282,1.0248302092088608,2.0546242408500377,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
0,-1.0003367467354458,-0.5120370596939599,-0.8524536944494066,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.2872037153222429,-0.6338517292161161,-0.9933600081788602,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.38562181404945184,-1.1628277598808219,-0.7142609358457903,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0.10615013209934325,1.2083865605436168,0.5289223559920738,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.2462227198098432,-1.5099161333138151,-0.9969118974086146,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.8028270558101364,-0.1916477919096585,0.32922234786947874,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1.3765609929837306,1.1449761846279736,1.9471189227345491,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
0,-1.0413177422478452,0.3156352154154854,-0.7734737972908903,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,1.6224469660581282,1.7089947914565875,2.7557804116578497,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,-1.2872037153222429,-1.3597336640399238,-1.0029567275263336,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,-0.672488782636249,0.5275593665019762,-0.4347868193083364,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
1,1.6224469660581282,-1.3647397463490536,-0.22893167394908623,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-0.7134697781486485,-0.6438638938343756,-0.7077748772523256,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.2626788275122531,-0.8791497623634719,-0.5614193918474101,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,-0.8364127646858474,0.47916723751372226,-0.590937576874811,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.2700741141489416,1.3185203713444702,0.8106687991796191,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1
0,0.10615013209934325,1.1366327141127575,0.5446742125762024,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
0,-0.016792854437855522,1.1232831612884113,0.3494747349062156,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
0,-1.0003367467354458,0.32731607413678787,-0.7344692000349525,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,-1.2872037153222429,-1.523265686138161,-1.0051187470574883,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0.3110551096613412,0.45580552007111685,0.36591049562775046,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
0,0.6798840692729375,0.9497389745719151,0.9806741308845145,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
0,-1.1642607287850442,0.17713360486289662,-0.8839353461938766,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1.5814659705457286,-1.3213536996699293,-0.18059509443112276,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.1716560154217326,1.381930747260113,1.8226483697266302,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1
0,1.2536180064465319,0.610994071654138,1.3843320019206524,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0.7618460602977367,1.5454627693583503,1.5026915405394905,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0
0,1.1716560154217326,-1.4898918040772964,-0.4613267121244524,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1.5814659705457286,0.8245869168436725,1.7848350893552067,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0.10615013209934325,-1.0593687254921413,-0.49492626055250283,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,-0.7544507736610482,0.8162434463284562,-0.48058633509076104,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
0,-0.5905267916114498,0.8279243050497587,-0.3398344513278186,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
1,-0.016792854437855522,0.3072917449002692,-0.009089585908691048,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-1.1642607287850442,-1.5215969920351178,-0.9725119626998664,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,-0.7954317691734478,-1.516590909725988,-0.8964882963288475,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0
0,1.0077320333721342,-0.18664170960052884,0.534702449024345,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-1.2052417242974438,-0.3518424258018093,-0.9303084589947709,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,-0.34464081853705225,-0.3351554847713769,-0.4313893600450931,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,-1.0003367467354458,-1.361402358142967,-0.9237562161299443,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0.8438080513225359,-1.3230223937729728,-0.4242193973142222,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,-0.34464081853705225,-0.3184685437409446,-0.3957822220523988,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,0.3110551096613412,0.6560488124363052,0.44365495305417835,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1
0,1.5814659705457286,1.628897474510512,2.5936951310925926,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,-0.2626788275122531,0.3256473800337447,-0.20411257218837928,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,-0.1397358409750543,-1.3380406407003618,-0.6992150448228551,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
0,1.6224469660581282,0.5709454131811003,1.625044196863829,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,1.4175419884961302,1.3852681354661998,2.0790462369825735,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1.6224469660581282,-1.3413780289064483,-0.21840837480254652,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,0.8438080513225359,1.3368760064779457,1.4466775855435483,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
0,-0.7544507736610482,-1.5099161333138151,-0.8953190408681209,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,1.2536180064465319,-1.5099161333138151,-0.46891584190728197,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
0,1.6224469660581282,0.5709454131811003,1.5520650069754567,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,-0.4266028095618514,-0.24170861500095556,-0.4525903883046836,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-1.2462227198098432,0.1721275225537667,-0.9523919442058532,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
0,-0.9593557512230462,0.3523464856824364,-0.7243430065165841,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1.4175419884961302,-0.710611657956105,0.35282807132188443,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,1.2536180064465319,1.445341123175756,2.0712806158094454,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,-0.4266028095618514,-0.0047540523688162275,-0.3838690532072595,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,-0.7954317691734478,-0.3585172022139821,-0.7018624156773305,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,-1.2872037153222429,0.8462799401832342,-0.9737915252795293,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
0,0.14713112761174285,1.1332953259066711,0.5815609131485596,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,-1.2052417242974438,0.47416115520459284,-0.905798217167086,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
0,-1.2872037153222429,0.15710927562637797,-0.9829028933036822,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
0,0.9257700423473351,-0.033121852120551055,0.5867232863147869,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0
0,-1.1642607287850442,-0.2901007439892095,-0.9100119491104595,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
0,1.2536180064465319,1.4903958639579233,2.0761561904664383,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
0,-0.6315077871238494,-1.5266030743442474,-0.850909394784296,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0
0,1.5814659705457286,1.3869368295692428,2.1998325322180143,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0
0,0.22909311863654203,0.47582984930763594,0.315698695087867,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
1,1.4585229840085299,1.1683379020705789,2.009398322086083,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,1.540484975033329,0.25889961591201527,1.3095658367055094,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0.8028270558101364,0.6293497067876135,0.8953626050990448,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,-1.1232797332726445,-0.3167998496379012,-0.899290097149834,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-0.38562181404945184,0.8279243050497587,-0.12065420600104214,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,0.14713112761174285,0.9947937153540823,0.5041914999265159,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
0,-1.2052417242974438,-1.523265686138161,-0.9868077653140334,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
0,1.4585229840085299,0.8345990814619317,1.7649577465228539,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
0,-0.7134697781486485,0.3306534623428741,-0.5056481125131282,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,-1.0413177422478452,0.984781550735823,-0.7167538767337547,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,-1.2462227198098432,0.46081160238024677,-0.950362293217422,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
0,-0.7544507736610482,-0.3167998496379012,-0.6629019412689674,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.5905267916114498,0.1437597228020319,-0.4845353299486868,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,-0.9593557512230462,1.1433074905249305,-0.6080793031575391,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1
0,1.6224469660581282,1.3251951477566433,2.398120609218222,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0
1,1.4175419884961302,-0.021440993399248588,0.8615203810093341,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,-1.2052417242974438,-1.3547275817307942,-0.9756446848776622,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
1,-0.7954317691734478,0.9964624094571255,-0.44456003004610817,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
0,0.43399809619854,-1.2929858999181942,-0.5239590942565832,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
0,-1.2052417242974438,0.6527114242302189,-0.8968854019570188,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,-0.38562181404945184,0.7211278824549915,-0.15740853803067567,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
0,-0.672488782636249,-0.5086996714878733,-0.6562614527089916,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1
0,1.6224469660581282,0.8546234106984504,1.8090585326736568,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0
0,1.540484975033329,1.2200674192649192,2.105431699832179,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0
0,0.8028270558101364,-1.5215969920351178,-0.5670450549131704,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,1.2536180064465319,0.35067779157939327,1.0497484487625355,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,1.2945990019589315,1.1282892435975411,1.7994397519023964,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0
0,-0.5495457960990502,1.0548667030636387,-0.24466146910942765,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
0,0.10615013209934325,-1.4882231099742531,-0.6810584930459113,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,-1.0413177422478452,-0.5153744479000464,-0.8675657697437037,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
1,1.2945990019589315,1.4603593701031452,2.123963295813507,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
